AÑO DOCUMENTO,MES,subtipo,Numero documento,FECHA,ID_NIT,ID_NOMBRE_CLIENTE,SUB_PED,PEDIDO,VALOR NETO,por_iva,IVA,VALOR CON IVA,% ICA,RETENCION  ICA,Cod Ica,%RETENCION,COD RETENCION,RETEFUENTE,VAL TOTAL,ORDEN DE COMPRA,OBSERVACION,est Dian,Usuario,vendedor,VENDEDOR2,MES_SERVICIO,ANIO_SERVICIO,fecha_servicio,fecha_facturacion,diff_factura_servicio
2024,12,10,FE16214       ,18/12/2024,108,CLIENTE 56,0,0.0,156000.0,0,0.0,156000.0,8.28,645.84,100018,0,V01,0.0,155354.16,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE DEL 18 DICIEMBRE  DE 2024,1,yarguello,2,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16215       ,18/12/2024,50,CLIENTE 27,0,0.0,35504841.0,0,0.0,35504841.0,8.28,146990.04,100018,2,V01,355048.41,35002802.55,OC-BC0-09722                                                          ,SERVICIO DE MENSAJERIA NACIONAL MES OCTUBRE SEGÚN OC-BC0-09722,1,yarguello,1,0,10.0,2024.0,2024-10,2024-12,2
2024,12,10,FE16216       ,18/12/2024,50,CLIENTE 27,0,0.0,17213.0,0,0.0,17213.0,4.14,71.26,100018,0,V01,0.0,17141.74,OC-BCO-09718                                                          ,SERVICIO DE MENSAJERIA NACIONAL MES NOVIEMBRE SEGÚN  OC-BCO-09718,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16217       ,18/12/2024,50,CLIENTE 27,0,0.0,854100.0,0,0.0,854100.0,4.14,3535.97,100018,1,V01,8541.0,842023.03,OC-BC0-09724                                                          ,SERVICIO DE MENSAJERIA NACIONAL MES NOVIEMBRE  SEGÚN OC-BC0-09724,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16218       ,18/12/2024,50,CLIENTE 27,0,0.0,2170616.0,0,0.0,2170616.0,8.28,8986.35,100018,2,V01,21706.16,2139923.49,OC-BC0-09712                                                          ,SERVICIO DE MENSAJERIA NACIONAL MES NOVIEMBRE  SEGÚN OC-BC0-09712,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16221       ,18/12/2024,86,CLIENTE 45,0,0.0,1680610.0,0,0.0,1680610.0,16.56,6957.73,100018,4,V01,16806.1,1656846.17,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE NOVIEMBRE2024,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16222       ,18/12/2024,30,CLIENTE 17,0,0.0,55939961.73,0,0.0,55939961.73,49.68,231591.44,100018,12,V01,559399.62,55148970.67,1002286969                                                            ,SERVICIO TERRESTRE CARGA LIVIANA DURANTE EL MES NOVIEMBRE 2024 SEGUN HES 1002286969-1002322178,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16223       ,18/12/2024,94,CLIENTE 49,0,0.0,47348160.0,0,0.0,47348160.0,4.14,196021.38,100018,1,V01,473481.6,46678657.02,0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL PRESTADO EN EL MES DE DICIEMBRE 2024,1,MJRODRIGUEZ,3,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16224       ,18/12/2024,94,CLIENTE 49,0,0.0,5445000.0,0,0.0,5445000.0,4.14,22542.3,100018,1,V01,54450.0,5368007.7,0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL PRESTADO EN EL MES DE DICIEMBRE 2024,1,MJRODRIGUEZ,3,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16225       ,18/12/2024,84,CLIENTE 44,0,0.0,6140000.0,0,0.0,6140000.0,4.14,25419.6,100018,1,V01,61400.0,6053180.4,4500770686                                                            ,SERVICIO DE MENSAJERIA PAQUETEO DEDICADO NOVIEMBRE  2024 SEGUN OC 4500770686,1,TREYES,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16226       ,19/12/2024,108,CLIENTE 56,0,0.0,85739710.0,0,0.0,85739710.0,28.98,354962.39,100018,7,V01,857397.1,84527350.51,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE DEL 07 DE DICIEMBRE  AL 13 DE DICIEMBRE DE 2024,1,yarguello,2,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16227       ,19/12/2024,54,CLIENTE 29,0,0.0,695428.0,0,0.0,695428.0,12.42,2879.06,100018,3,V01,6954.28,685594.66,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE NOVIEMBRE 2024,1,yarguello,4,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16228       ,19/12/2024,43,CLIENTE_23,0,0.0,28236506.0,0,0.0,28236506.0,8.28,116899.13,100018,2,V01,282365.06,27837241.81,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL CORTE NOVIEMBRE-DICIEMBRE 2024,1,yarguello,2,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16229       ,19/12/2024,76,CLIENTE 40,0,0.0,6361314.0,0,0.0,6361314.0,8.28,26335.84,100018,2,V01,63613.14,6271365.02,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL CORTE NOVIEMBRE-DICIEMBRE 2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16230       ,19/12/2024,49,CLIENTE_26,0,0.0,144502.0,0,0.0,144502.0,0.0,0.0,0,0,V01,0.0,144502.0,PO075898                                                              ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES NOVIEMBRE 2024,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16231       ,19/12/2024,8,CLIENTE 6,0,0.0,24361271.0,0,0.0,24361271.0,16.56,100855.66,100018,4,V01,243612.71,24016802.63,64134                                                                 ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS DEL MES DE NOVIEMBRE OC 64134,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16232       ,19/12/2024,49,CLIENTE_26,0,0.0,1102826.0,0,0.0,1102826.0,0.0,0.0,0,0,V01,0.0,1102826.0,PO050767                                                              ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES NOVIEMBRE  2024 ,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16233       ,19/12/2024,7,CLIENTE_5,0,0.0,63741427.0,0,0.0,63741427.0,12.42,263889.51,100018,3,V01,637414.27,62840123.22,64138                                                                 ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN NOVIEMBRE 2024 OC 64138,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16234       ,19/12/2024,114,CLIENTE 59,0,0.0,64507904.0,0,0.0,64507904.0,24.84,267062.73,100018,6,V01,645079.04,63595762.23,4700000058                                                            ,SERVICIO MENSAJERIA NACIONAL EN NOVIEMBRE  2024 OC 4700000058 - MIGO 5000037792  ,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16235       ,20/12/2024,86,CLIENTE 45,0,0.0,440789.0,0,0.0,440789.0,16.56,1824.87,100018,4,V01,4407.89,434556.24,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE CORTE 17 DE DICIEMBRE 2024,1,MJRODRIGUEZ,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16236       ,20/12/2024,7,CLIENTE_5,0,0.0,380000.0,0,0.0,380000.0,4.14,1573.2,100018,1,V01,3800.0,374626.8,58476                                                                 ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN SEPTIEMBRE OC 58476,1,MJRODRIGUEZ,1,0,9.0,2024.0,2024-09,2024-12,3
2024,12,10,FE16237       ,20/12/2024,49,CLIENTE_26,0,0.0,311235.0,0,0.0,311235.0,0.0,0.0,0,0,V01,0.0,311235.0,PO061380                                                              ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES NOVIEMBRE  2024 ,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16239       ,20/12/2024,6,CLIENTE 5,0,0.0,22625.0,0,0.0,22625.0,4.14,93.67,100018,0,V01,0.0,22531.33,4991                                                                  ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIAN PRESTADOS EN EL MES NOVIEMBRE 2024 SEGÚN OC 4991,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16240       ,20/12/2024,29,CLIENTE_16,0,0.0,4788512.0,0,0.0,4788512.0,8.28,19824.44,100018,2,V01,47885.12,4720802.44,4200240178                                                            ,SERVICIO DE MENSAJERIA NACIONAL PRESTADOS EN EL MES DE NOVIEMBRE  OC 42002400178,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16241       ,20/12/2024,29,CLIENTE_16,0,0.0,5469330.0,0,0.0,5469330.0,8.28,22643.03,100018,2,V01,54693.3,5391993.67,4200240213                                                            ,SERVICIO DE MENSAJERIA NACIONAL PRESTADOS EN EL MES DE NOVIEMBRE  OC 4200240213 UNIDAD GENERICOS,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16242       ,20/12/2024,30,CLIENTE 17,0,0.0,201404.0,0,0.0,201404.0,4.14,833.81,100018,1,V01,2014.04,198556.15,1002328275                                                            ,MENSAJERIA NACIONAL CARGA LIVIANA PRESTADO EN SEGUN OCT-NOV HES 1002328275,1,MJRODRIGUEZ,1,0,10.0,2024.0,2024-10,2024-12,2
2024,12,10,FE16243       ,20/12/2024,29,CLIENTE_16,0,0.0,1296328.0,0,0.0,1296328.0,8.28,5366.79,100018,2,V01,12963.28,1277997.93,10480624                                                              ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE NOVIEMBRE SEGÚN OC 10480624,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16244       ,20/12/2024,66,CLIENTE 35,0,0.0,42510392.4,0,0.0,42510392.4,12.42,175993.02,100018,3,V01,425103.93,41909295.45,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE  2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16245       ,20/12/2024,66,CLIENTE 35,0,0.0,5530920.0,0,0.0,5530920.0,33.12,22898.02,100018,8,V01,55309.2,5452712.78,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE  2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16246       ,20/12/2024,66,CLIENTE 35,0,0.0,2340021.6,0,0.0,2340021.6,2.0,4680.04,100025,1,V01,23400.22,2311941.34,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE  2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16247       ,20/12/2024,66,CLIENTE 35,0,0.0,2340021.6,0,0.0,2340021.6,8.88,20779.39,100026,1,V01,23400.22,2295841.99,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE  2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16248       ,20/12/2024,66,CLIENTE 35,0,0.0,17550162.0,0,0.0,17550162.0,12.42,72657.67,100018,3,V01,175501.62,17302002.71,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE  2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16249       ,20/12/2024,69,CLIENTE_36,0,0.0,221419.0,0,0.0,221419.0,12.42,916.67,100018,3,V01,2214.19,218288.14,4900093917                                                            ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES OCTUBRE OC 4900093917 HES 1000314512,1,MJRODRIGUEZ,1,0,10.0,2024.0,2024-10,2024-12,2
2024,12,10,FE16250       ,20/12/2024,69,CLIENTE_36,0,0.0,581004.0,0,0.0,581004.0,12.42,2405.35,100018,3,V01,5810.04,572788.61,4900093919                                                            ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES NOVIEMBRE OC 4900093919 HES 1000314517,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16251       ,20/12/2024,69,CLIENTE_36,0,0.0,259474.0,0,0.0,259474.0,12.42,1074.22,100018,3,V01,2594.74,255805.04,4900093918                                                            ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES NOVIEMBRE OC 4900093918 HES 1000314515,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16252       ,20/12/2024,69,CLIENTE_36,0,0.0,40994.0,0,0.0,40994.0,4.14,169.72,100018,0,V01,0.0,40824.28,4900093916                                                            ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES NOVIEMBRE OC 4900093916 HES 1000314511,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16253       ,20/12/2024,69,CLIENTE_36,0,0.0,277074.0,0,0.0,277074.0,16.56,1147.09,100018,4,V01,2770.74,273156.17,4900093920                                                            ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES NOVIEMBRE OC 4900093920 HES 1000314518,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16254       ,20/12/2024,69,CLIENTE_36,0,0.0,86348.0,0,0.0,86348.0,12.42,357.48,100018,0,V01,0.0,85990.52,4900093915                                                            ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES NOVIEMBRE OC 4900093915 HES 1000314526,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16255       ,20/12/2024,69,CLIENTE_36,0,0.0,58904.0,0,0.0,58904.0,4.14,243.86,100018,0,V01,0.0,58660.14,0                                                                     ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES NOVEMBRE PACSA,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16256       ,23/12/2024,65,CLIENTE_34,0,0.0,2345634.0,0,0.0,2345634.0,8.28,9710.93,100018,2,V01,23456.34,2312466.73,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE 2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16257       ,23/12/2024,65,CLIENTE_34,0,0.0,38848278.0,0,0.0,38848278.0,8.28,160831.88,100018,2,V01,388482.78,38298963.34,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE 2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16258       ,23/12/2024,65,CLIENTE_34,0,0.0,13924.0,0,0.0,13924.0,4.14,57.65,100018,0,V01,0.0,13866.35,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE 2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16259       ,23/12/2024,65,CLIENTE_34,0,0.0,704596.0,0,0.0,704596.0,4.14,2917.03,100018,1,V01,7045.96,694633.01,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE 2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16260       ,23/12/2024,65,CLIENTE_34,0,0.0,810760.0,38,13539.4,824299.4,12.42,3356.54,100018,3,V01,8107.6,812835.26,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE NOVIEMBRE  2024,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16261       ,23/12/2024,63,CLIENTE_33,0,0.0,11259803.0,0,0.0,11259803.0,20.7,46615.59,100018,5,V01,112598.03,11100589.38,4902428221                                                            ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA PRESTADOS EN NOVIEMBRE PRESTADOS CON LA OC 4902428221,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16262       ,23/12/2024,89,CLIENTE_46,0,0.0,754294.0,0,0.0,754294.0,4.14,3122.78,100018,1,V01,7542.94,743628.28,0                                                                     ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES NOVIEMBRE - DICIEMBRE  2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16263       ,23/12/2024,66,CLIENTE 35,0,0.0,5530920.0,0,0.0,5530920.0,33.12,22898.02,100018,8,V01,55309.2,5452712.78,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE DICIEMBRE  2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16264       ,23/12/2024,125,CLIENTE_64,0,0.0,139088.0,0,0.0,139088.0,4.14,575.82,100018,0,V01,0.0,138512.18,0                                                                     ,SERVICIO DE TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN NOVIEMBRE - DICIEMBRE  2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16265       ,23/12/2024,120,CLIENTE 62,0,0.0,26439933.0,0,0.0,26439933.0,0.0,0.0,0,3,V01,264399.33,26175533.67,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE 16 DE DICIEMBRE AL 22 DE DICIEMBRE DE 2024,1,MJRODRIGUEZ,2,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16266       ,24/12/2024,90,CLIENTE 47,0,0.0,1160754.0,0,0.0,1160754.0,8.28,4805.52,100018,2,V01,11607.54,1144340.94,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN NOVIEMBRE-DICIEMBRE 2024,1,MJRODRIGUEZ,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16267       ,24/12/2024,51,CLIENTE_27,0,0.0,8487.0,0,0.0,8487.0,4.14,35.14,100018,0,V01,0.0,8451.86,0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE NOVIEMBRE 2024. CC1051,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16268       ,24/12/2024,51,CLIENTE_27,0,0.0,489847.0,0,0.0,489847.0,12.42,2027.97,100018,3,V01,4898.47,482920.56,0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE NOVIEMBRE 2024. CC1151,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16269       ,24/12/2024,51,CLIENTE_27,0,0.0,210087.0,0,0.0,210087.0,4.14,869.76,100018,1,V01,2100.87,207116.37,0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE NOVIEMBRE 2024. CC1261,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16270       ,24/12/2024,51,CLIENTE_27,0,0.0,3455252.0,0,0.0,3455252.0,12.42,14304.74,100018,3,V01,34552.52,3406394.74,0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE NOVIEMBRE 2024. CC1341,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16271       ,24/12/2024,51,CLIENTE_27,0,0.0,51708.0,0,0.0,51708.0,12.42,214.07,100018,0,V01,0.0,51493.93,0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE NOVIEMBRE 2024. CC1461,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16272       ,24/12/2024,51,CLIENTE_27,0,0.0,684228.0,0,0.0,684228.0,8.28,2832.7,100018,2,V01,6842.28,674553.02,0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE NOVIEMBRE 2024. CC1561,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16273       ,24/12/2024,51,CLIENTE_27,0,0.0,50922.0,0,0.0,50922.0,4.14,210.82,100018,0,V01,0.0,50711.18,0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE NOVIEMBRE 2024. CC1651,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16274       ,24/12/2024,51,CLIENTE_27,0,0.0,75735.0,0,0.0,75735.0,4.14,313.54,100018,0,V01,0.0,75421.46,0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE NOVIEMBRE 2024. CC3051,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16275       ,24/12/2024,92,CLIENTE 48,0,0.0,8394767.0,0,0.0,8394767.0,16.56,34754.33,100018,4,V01,83947.67,8276065.0,0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA PRESTADOS EN CORTE NOVIEMBRE-DICIEMBRE 2024,1,MJRODRIGUEZ,2,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16276       ,24/12/2024,91,CLIENTE_47,0,0.0,395200.0,0,0.0,395200.0,4.14,1636.13,100018,1,V01,3952.0,389611.87,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL MOTORIZADA DEL CORTE NOVIEMBRE - DICIEMBRE 2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16277       ,24/12/2024,24,CLIENTE 14,0,0.0,1500000.0,0,0.0,1500000.0,4.14,6210.0,100018,1,V01,15000.0,1478790.0,0                                                                     ,SERVICIO DE AUXILIAR OPERATIVO - PEREIRA -DICIEMBRE  2024,1,yarguello,2,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16278       ,24/12/2024,40,CLIENTE 22,0,0.0,13400000.0,0,0.0,13400000.0,4.14,55476.0,100018,1,V01,134000.0,13210524.0,0532802                                                               ,SERVICIO DE MENDAJERIA FIJA PRESTADO EN EL MES DE NOVIEMBRE  2024 SEGUN OC 0532802,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16279       ,24/12/2024,40,CLIENTE 22,0,0.0,3150000.0,0,0.0,3150000.0,4.14,13041.0,100018,1,V01,31500.0,3105459.0,0532818                                                               ,SERVICIO DE MENDAJERIA FIJA PRESTADO EN EL MES DE NOVIEMBRE  2024 SEGUN OC 0532818,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16280       ,26/12/2024,6,CLIENTE 5,0,0.0,113265.0,0,0.0,113265.0,4.14,468.92,100018,0,V01,0.0,112796.08,4996                                                                  ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS DEL MES DE JULIO OC 4996,1,MJRODRIGUEZ,1,0,7.0,2024.0,2024-07,2024-12,5
2024,12,10,FE16281       ,26/12/2024,35,CLIENTE_19,0,0.0,451410.0,0,0.0,451410.0,8.28,1868.84,100018,2,V01,4514.1,445027.06,0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES DICIEMBRE  2024,1,yarguello,1,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16282       ,26/12/2024,42,CLIENTE 23,0,0.0,1272508.0,0,0.0,1272508.0,0.0,0.0,0,0,0  ,0.0,1272508.0,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADO DURANTE EL MES DE NOVIEMBRE  2024,1,yarguello,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16283       ,26/12/2024,95,CLIENTE_49,0,0.0,2443125.0,0,0.0,2443125.0,8.28,10114.54,100018,2,V01,24431.25,2408579.21,0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL MES DE DICIEMBRE 2024,1,MJRODRIGUEZ,5,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16284       ,26/12/2024,96,CLIENTE 50,0,0.0,2338661.0,0,0.0,2338661.0,20.7,9682.06,100018,5,V01,23386.61,2305592.33,0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL CORTE NOV-DIC  2024,1,yarguello,2,0,12.0,2024.0,2024-12,2024-12,0
2024,12,10,FE16285       ,26/12/2024,76,CLIENTE 40,0,0.0,2836726.8,0,0.0,2836726.8,12.42,11744.05,100018,3,V01,28367.27,2796615.48,0                                                                     ,SERVICIOS DE MENSAJERIA NACIONAL CARGA LIVIANA PRESTADOS EN OCTUBRE-NOVIEMBRE DE 2024,1,yarguello,1,0,10.0,2024.0,2024-10,2024-12,2
2024,12,10,FE16287       ,26/12/2024,76,CLIENTE 40,0,0.0,1781650.8,0,0.0,1781650.8,8.28,7376.04,100018,2,V01,17816.51,1756458.25,0                                                                     ,SERVICIOS DE MENSAJERIA NACIONAL CARGA LIVIANA PRESTADOS EN  OCTUBRE - NOVIEMBRE  DE 2024,1,yarguello,1,0,10.0,2024.0,2024-10,2024-12,2
2024,12,10,FE16288       ,26/12/2024,78,CLIENTE 41,0,0.0,343915.0,0,0.0,343915.0,8.28,1423.81,100018,2,V01,3439.15,339052.04,4053                                                                  ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS DEL MES DE NOVIEMBRE OC 4053,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16289       ,26/12/2024,12,CLIENTE 8,0,0.0,996984.0,0,0.0,996984.0,8.28,4127.52,100018,2,V01,9969.84,982886.64,6349                                                                  ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES NOVIEMBRE 2024 SEGÚN OC 6349,1,MJRODRIGUEZ,1,0,11.0,2024.0,2024-11,2024-12,1
2024,12,10,FE16290       ,26/12/2024,29,CLIENTE_16,0,0.0,36337.0,0,0.0,36337.0,4.14,150.44,100018,0,V01,0.0,36186.56,7400222865                                                            ,SERVICIO DE MENSAJERIA FIJA DEL MES DE OCTUBRE  2024 SEGÚN OC 7400222865,1,yarguello,1,0,10.0,2024.0,2024-10,2024-12,2
