AÑO DOCUMENTO,MES,subtipo,Numero documento,FECHA,ID_NIT,ID_NOMBRE_CLIENTE,SUB_PED,PEDIDO,VALOR NETO,por_iva,IVA,VALOR CON IVA,% ICA,RETENCION  ICA,Cod Ica,%RETENCION,COD RETENCION,RETEFUENTE,VAL TOTAL,ORDEN DE COMPRA,OBSERVACION,est Dian,Usuario,vendedor,VENDEDOR2
2025,02,010  ,FE16664       ,12/02/2025,6,CLIENTE 5,0    ,0             ,23125,0,0,23125,"4,14","95,74",100018,0,V01,0,"23029,26",5136                                                                  ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIAN PRESTADOS EN EL MES ENERO 2025 SEGÚN OC 5136,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16665       ,12/02/2025,61,CLIENTE_32,0    ,0             ,490584,0,0,490584,"8,28","2031,02",100018,2,V01,"4905,84","483647,14",3971                                                                  ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES ENERO 2025 OC 3971,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16666       ,12/02/2025,17,CLIENTE_10,0    ,0             ,209333731,0,0,209333731,"12,42","866641,65",100018,3,V01,"2093337,31",206373752,0                                                                     ,SERVICIOS DE MENSAJERIA NACIONAL PRESTADOS EN ENERO 2025 CONTACTO MILLER STEFAN BAQUERO CENTRO DE CORRESPONDENCIA,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16667       ,12/02/2025,49,CLIENTE_26,0    ,0             ,301473,0,0,301473,0,0,0,0,V01,0,301473,PO069707                                                              ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES ENERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16668       ,13/02/2025,18,CLIENTE 11,0    ,0             ,7915170,0,0,7915170,"8,28","32768,8",100018,2,V01,"79151,7","7803249,5",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES ENERO 2025,1 ,MJRODRIGUEZ,02 ,0  
2025,02,010  ,FE16669       ,13/02/2025,7,CLIENTE_5,0    ,0             ,96475278,0,0,96475278,"16,56","399407,65",100018,4,V01,"964752,78","95111117,57",67191                                                                 ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN NOVIEMBRE 2024 OC 67191,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16670       ,13/02/2025,42,CLIENTE 23,0    ,0             ,1711693,0,0,1711693,0,0,0,0,V01,0,1711693,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16671       ,13/02/2025,17,CLIENTE_10,0    ,0             ,17292401,0,0,17292401,"20,7","71590,53",100018,5,V01,"172924,01","17047886,46",0                                                                     ,SERVICIO DE TRANSPORTE CARGA LIVIANA PRESTADO EN EL CORTE DEL 10 DE ENERO AL 09 DE FEBRERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16672       ,13/02/2025,75,CLIENTE_39,0    ,0             ,65590,0,0,65590,"4,14","271,54",100018,0,V01,0,"65318,46",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE ENERO 2025,1 ,yarguello,01 ,0  
2025,02,010  ,FE16673       ,13/02/2025,88,CLIENTE 46,0    ,0             ,8192658,0,0,8192658,"20,7","33917,61",100018,5,V01,"81926,58","8076813,81",0                                                                     ,SERVICIO DE MENSAJERIA  NACIONAL CARGA LIVIANA 21 AL 31 DE ENERO 2025,1 ,MJRODRIGUEZ,02 ,0  
2025,02,010  ,FE16674       ,13/02/2025,55,CLIENTE_29,0    ,0             ,794464,0,0,794464,"4,14","3289,08",100018,1,V01,"7944,64","783230,28",4500090181                                                            ,SERVICIO DE MENSAJERIA Y TRANSPORTE DE CARGA LIVIANA ENERO 2025 SEGÚN OC 4500090181 EM 5000226834,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16675       ,13/02/2025,84,CLIENTE 44,0    ,0             ,78691946,0,0,78691946,"20,7","325784,66",100018,5,V01,"786919,46","77579241,88",4500776132                                                            ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA RESTADOS EN DICIEMBRE 2024 SEGUN 4500776132,1 ,yarguello,01 ,0  
2025,02,010  ,FE16676       ,13/02/2025,84,CLIENTE 44,0    ,0             ,40986625,0,0,40986625,"4,14","169684,63",100018,1,V01,"409866,25","40407074,12",4500776133                                                            ,SERVICIO DE MENSAJERIA PAQUETEO DEDICADO DICIEMBRE 2024  SEGUN OC 4500776133,1 ,yarguello,01 ,0  
2025,02,010  ,FE16677       ,13/02/2025,114,CLIENTE 59,0    ,0             ,7391250,0,0,7391250,"8,28","30599,78",100018,2,V01,"73912,5","7286737,72",4700000226                                                            ,SERVICIO MENSAJERIA DURANTE EL MES DE ENERO 2025 / OC 4700000226 - MIGO 5000038578,1 ,yarguello,01 ,0  
2025,02,010  ,FE16678       ,13/02/2025,55,CLIENTE_29,0    ,0             ,11889466,0,0,11889466,"53,82","49222,37",100018,13,V01,"118894,66","11721348,97",4500090183                                                            ,SERVICIO DE MENSAJERIA Y TRANSPORTE DE CARGA LIVIANA ENERO 2025 SEGÚN OC 4500090183 EM 5000226835,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16679       ,13/02/2025,114,CLIENTE 59,0    ,0             ,2038566,0,0,2038566,"8,28","8439,66",100018,2,V01,"20385,66","2009740,68",4700000227                                                            ,SERVICIO MENSAJERIA NACIONAL EN ENERO 2025 / OC 4700000227  - MIGO 5000038579 -5000038580,1 ,yarguello,01 ,0  
2025,02,010  ,FE16680       ,13/02/2025,55,CLIENTE_29,0    ,0             ,45381778,0,0,45381778,"16,56","187880,56",100018,4,V01,"453817,78","44740079,66",4500090184                                                            ,SERVICIO DE MENSAJERIA Y TRANSPORTE DE CARGA LIVIANA ENERO 2025 SEGÚN OC 4500090184 EM 5000226836,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16681       ,13/02/2025,56,CLIENTE 30,0    ,0             ,"8072372,14",0,0,"8072372,14","8,28","33419,63",100018,2,V01,"80723,72","7958228,79",0                                                                     ,SERVICIO DE TRANSPORTE CARGA LIVIANA PRESTADO EN EL MES DE ENERO 2025 N° DE OFERTA 18-0111 CORREDOR,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16682       ,13/02/2025,57,CLIENTE_30,0    ,0             ,"1062726,89",0,0,"1062726,89","4,14","4399,69",100018,1,V01,"10627,27","1047699,93",0                                                                     ,SERVICIO DE TRANSPORTE CARGA LIVIANA PRESTADO EN EL MES DE ENERO 2025 N° DE OFERTA 18-0111 COMISIONISTA,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16683       ,13/02/2025,59,CLIENTE_31,0    ,0             ,"3578567,49",0,0,"3578567,49","16,56","14815,27",100018,4,V01,"35785,68","3527966,54",0                                                                     ,SERVICIO DE TRANSPORTE CARGA LIVIANA PRESTADO EN EL MES DE ENERO 2025 N° DE OFERTA 18-0111 ASSET,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16684       ,13/02/2025,7,CLIENTE_5,0    ,0             ,532440,0,0,532440,"4,14","2204,3",100018,1,V01,"5324,4","524911,3",64139                                                                 ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN NOVIEMBRE 2024 OC 64139,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16685       ,13/02/2025,20,CLIENTE 12,0    ,0             ,379715,0,0,379715,"4,14","1572,02",100018,1,V01,"3797,15","374345,83",0                                                                     ,MENSAJERIA DE CARGA NACIONAL CARGA LIVIANA PRESTADAS EN EL MES DE ENERO 2025,1 ,MJRODRIGUEZ,05 ,0  
2025,02,010  ,FE16686       ,13/02/2025,108,CLIENTE 56,0    ,0             ,34229995,0,0,34229995,"28,98","141712,17",100018,7,V01,"342299,95","33745982,88",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE DEL 1-7 FEBRERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16687       ,13/02/2025,44,CLIENTE 24,0    ,0             ,55312424,0,0,55312424,"33,12","228993,44",100018,8,V01,"553124,24","54530306,32",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN ENERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16688       ,14/02/2025,55,CLIENTE_29,0    ,0             ,1344840,0,0,1344840,"4,14","5567,64",100018,1,V01,"13448,4","1325823,96",4800010150                                                            ,SERVICIO DE MENSAJERIA Y TRANSPORTE DE CARGA LIVIANA ENERO 2025 SEGÚN OC 4800010150 EM 5000226976,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16689       ,14/02/2025,48,CLIENTE 26,0    ,0             ,1240031,0,0,1240031,"9,66","11978,7",100017,4,V03,"49601,24","1178451,06",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE  DE CARGA LIVIANA MENSAJERIA NACIONAL DEL MES DE ENERO 2025,1 ,yarguello,01 ,0  
2025,02,010  ,FE16690       ,14/02/2025,24,CLIENTE 14,0    ,0             ,93231108,0,0,93231108,"16,56","385976,79",100018,4,V01,"932311,08","91912820,13",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16691       ,14/02/2025,24,CLIENTE 14,0    ,0             ,47895391,0,0,47895391,"20,7","198286,92",100018,5,V01,"478953,91","47218150,17",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16692       ,14/02/2025,108,CLIENTE 56,0    ,0             ,4200000,0,0,4200000,"4,14",17388,100018,1,V01,42000,4140612,0                                                                     ,"SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA   ""traslado Barranquilla // TD BAQ-007/2025 // 11 de febrero""",1 ,yarguello,02 ,0  
2025,02,010  ,FE16693       ,14/02/2025,83,CLIENTE_43,0    ,0             ,9505246,0,0,9505246,"4,14","39351,72",100018,1,V01,"95052,46","9370841,82",0                                                                     ,SERVICIO DE MENSAJERIA DE CARGA LIVIANA PRESTADOS EN EL MES DE ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16694       ,14/02/2025,51,CLIENTE_27,0    ,0             ,44640,0,0,44640,"8,28","184,81",100018,0,V01,0,"44455,19",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC1051,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16695       ,14/02/2025,51,CLIENTE_27,0    ,0             ,23076,0,0,23076,"8,28","95,53",100018,0,V01,0,"22980,47",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC3121,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16696       ,14/02/2025,51,CLIENTE_27,0    ,0             ,99717,0,0,99717,"4,14","412,83",100018,0,V01,0,"99304,17",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC5051,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16697       ,14/02/2025,51,CLIENTE_27,0    ,0             ,452414,0,0,452414,"8,28",1873,100018,2,V01,"4524,14","446016,86",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC1151,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16698       ,14/02/2025,51,CLIENTE_27,0    ,0             ,1570374,0,0,1570374,"4,14","6501,35",100018,1,V01,"15703,74","1548168,91",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC1261,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16699       ,14/02/2025,51,CLIENTE_27,0    ,0             ,670121,0,0,670121,"12,42","2774,3",100018,3,V01,"6701,21","660645,49",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC1341,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16700       ,14/02/2025,51,CLIENTE_27,0    ,0             ,1060752,0,0,1060752,"8,28","4391,52",100018,2,V01,"10607,52","1045752,96",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC1461,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16701       ,14/02/2025,51,CLIENTE_27,0    ,0             ,5085568,0,0,5085568,"8,28","21054,25",100018,2,V01,"50855,68","5013658,07",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC1561,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16702       ,14/02/2025,51,CLIENTE_27,0    ,0             ,67716,0,0,67716,"4,14","280,34",100018,0,V01,0,"67435,66",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC1651,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16703       ,14/02/2025,51,CLIENTE_27,0    ,0             ,27084,0,0,27084,"4,14","112,13",100018,0,V01,0,"26971,87",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC1731,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16704       ,14/02/2025,51,CLIENTE_27,0    ,0             ,345029,0,0,345029,"4,14","1428,42",100018,1,V01,"3450,29","340150,29",0                                                                     ,SERV DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025. CC3051,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16705       ,17/02/2025,124,CLIENTE 64,0    ,0             ,1360631,0,0,1360631,"12,42","5633,01",100018,3,V01,"13606,31","1341391,68",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL 29 DE ENERO AL 13 DE FEBRERO  2025,1 ,yarguello,06 ,0  
2025,02,010  ,FE16706       ,17/02/2025,54,CLIENTE 29,0    ,0             ,527692,0,0,527692,"4,14","2184,64",100018,1,V01,"5276,92","520230,44",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE ENERO 2025,1 ,yarguello,04 ,0  
2025,02,010  ,FE16707       ,17/02/2025,78,CLIENTE 41,0    ,0             ,173546,0,0,173546,"8,28","718,48",100018,0,V01,0,"172827,52",4157                                                                  ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS DEL MES DE ENERO 2025 OC 4157,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16708       ,17/02/2025,32,CLIENTE 18,0    ,0             ,39511856,0,0,39511856,"24,84","163579,08",100018,6,V01,"395118,56","38953158,36",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL MES DE ENERO 2025,1 ,yarguello,01 ,0  
2025,02,010  ,FE16709       ,18/02/2025,7,CLIENTE_5,0    ,0             ,"54957457,69",0,0,"54957457,69","12,42","227523,87",100018,3,V01,"549574,58","54180359,24",68011                                                                 ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN ENERO 2025 OC 68011,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16710       ,18/02/2025,76,CLIENTE 40,0    ,0             ,15870204,0,0,15870204,"8,28","65702,65",100018,2,V01,"158702,04","15645799,31",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL CORTE ENERO-FEBRERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16711       ,18/02/2025,76,CLIENTE 40,0    ,0             ,130000,0,0,130000,"4,14","538,2",100018,0,V01,0,"129461,8",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL CORTE ENERO-FEBRERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16712       ,18/02/2025,4,CLIENTE 4,0    ,0             ,12208360,0,0,12208360,"8,28","50542,61",100018,2,V01,"122083,6","12035733,79",4500003881                                                            ,SERVICIO DE MENSAJERIA FIJA DEL MES DE ENERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16713       ,18/02/2025,101,CLIENTE_52,0    ,0             ,1879354,0,0,1879354,"8,28","7780,53",100018,2,V01,"18793,54","1852779,93",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE ENERO 2025 SERVIBANCA,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16714       ,18/02/2025,100,CLIENTE 52,0    ,0             ,18232692,0,0,18232692,"8,28","75483,35",100018,2,V01,"182326,92","17974881,73",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE ENERO 2025 GNB SUDAMERIS,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16715       ,18/02/2025,102,CLIENTE 53,0    ,0             ,11534,0,0,11534,"4,14","47,75",100018,0,V01,0,"11486,25",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE ENERO 2025 SERVITRUST,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16716       ,18/02/2025,84,CLIENTE 44,0    ,0             ,2623871,0,0,2623871,"8,28","10862,83",100018,2,V01,"26238,71","2586769,46",4700444739                                                            ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN ENERO 2025 SEGUN OC 4700444739,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16717       ,18/02/2025,21,CLIENTE_12,0    ,0             ,4321740,0,0,4321740,"12,42",17892,100018,3,V01,"43217,4","4260630,6",COL0004791712                                                         ,SERVICIO DE MENSAJERIA NACIONAL PRESTADO EN ENERO  2025 SEGUN COL0004791712,1 ,yarguello,01 ,0  
2025,02,010  ,FE16718       ,18/02/2025,30,CLIENTE 17,0    ,0             ,43930579,0,0,43930579,"49,68","181872,6",100018,12,V01,"439305,79","43309400,61",1002403591                                                            ,SERVICIO TERRESTRE CARGA LIVIANA DURANTE EL MES ENERO 2025 SEGUN HES 1002403591,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16719       ,18/02/2025,86,CLIENTE 45,0    ,0             ,1354896,0,0,1354896,"16,56","5609,27",100018,4,V01,"13548,96","1335737,77",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES ENERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16720       ,18/02/2025,49,CLIENTE_26,0    ,0             ,603070,0,0,603070,0,0,0,0,V01,0,603070,PO063587                                                              ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES ENERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16721       ,18/02/2025,21,CLIENTE_12,0    ,0             ,1752650,0,0,1752650,"8,28","7255,97",100018,2,V01,"17526,5","1727867,53",COL0004791482                                                         ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL MES DE ENERO 2025 OC COL0004791482 PA,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16722       ,18/02/2025,21,CLIENTE_12,0    ,0             ,55047,0,0,55047,"8,28","227,89",100018,0,V01,0,"54819,11",COL0004791693                                                         ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL MES DE ENERO 2025 OC COL0004791693 CBEAL ,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16723       ,18/02/2025,108,CLIENTE 56,0    ,0             ,4200000,0,0,4200000,"4,14",17388,100018,1,V01,42000,4140612,0                                                                     ,"SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA    ""traslado Barranquilla  // TD BAQ-008/2025 // 17 de febrero""",1 ,yarguello,02 ,0  
2025,02,010  ,FE16724       ,19/02/2025,113,CLIENTE_58,0    ,0             ,626144,0,0,626144,"12,42","2592,24",100018,3,V01,"6261,44","617290,32",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN ENERO 2025,1 ,MJRODRIGUEZ,02 ,0  
2025,02,010  ,FE16725       ,19/02/2025,108,CLIENTE 56,0    ,0             ,"60212639,87",0,0,"60212639,87","24,84","249280,33",100018,6,V01,"602126,4","59361233,14",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE DEL 8 -14 FEBRERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16726       ,19/02/2025,127,CLIENTE_65,0    ,0             ,851107,0,0,851107,0,0,0,2,V01,"8511,07","842595,93",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE ENERO 2025 / VMC2024020,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16727       ,19/02/2025,79,CLIENTE_41,0    ,0             ,849406,0,0,849406,"12,42","3516,54",100018,3,V01,"8494,06","837395,4",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL MES DE ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16728       ,19/02/2025,79,CLIENTE_41,0    ,0             ,15324545,0,0,15324545,"16,56","63443,61",100018,4,V01,"153245,45","15107855,94",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL MES DE ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16729       ,19/02/2025,94,CLIENTE 49,0    ,0             ,423791,0,0,423791,0,0,0,0,0  ,0,423791,,ANULACION NOTA CREDITO E897,1 ,AOYOLA,03 ,0  
2025,02,010  ,FE16730       ,19/02/2025,79,CLIENTE_41,0    ,0             ,19143797,0,0,19143797,"4,14","79255,32",100018,1,V01,"191437,97","18873103,71",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16731       ,19/02/2025,79,CLIENTE_41,0    ,0             ,16103466,0,0,16103466,"8,28","66668,35",100018,2,V01,"161034,66","15875762,99",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL MES DE ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16732       ,19/02/2025,79,CLIENTE_41,0    ,0             ,2424353,0,0,2424353,"16,56","10036,82",100018,4,V01,"24243,53","2390072,65",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL MES DE  ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16733       ,19/02/2025,79,CLIENTE_41,0    ,0             ,28641771,0,0,28641771,"20,7","118576,93",100018,5,V01,"286417,71","28236776,36",,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16734       ,19/02/2025,41,CLIENTE_22,0    ,0             ,38329969,0,0,38329969,"24,84","158686,06",100018,6,V01,"383299,69","37787983,25",4558529846                                                            ,SERVICIO TRANSPORTE NACIONAL DE CARGA LIVIANA PRESTADOS EN ENERO 2025 SEGUN OC 4558529846,1 ,MJRODRIGUEZ,02 ,0  
2025,02,010  ,FE16735       ,19/02/2025,17,CLIENTE_10,0    ,0             ,9667620,0,0,9667620,"16,56","40023,94",100018,4,V01,"96676,2","9530919,86",0                                                                     ,MENSAJERIA ELISABETH PINZON ARENAS elisabeth.pinzon@scotiabnk.colpatria..com 852 Activos fijos,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16736       ,19/02/2025,79,CLIENTE_41,0    ,0             ,432029749,0,0,432029749,"16,56","1788603,16",100018,4,V01,"4320297,49","425920848,4",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL MES DE ENERO 2025,1 ,yarguello,02 ,0  
2025,02,010  ,FE16737       ,19/02/2025,79,CLIENTE_41,0    ,0             ,56714660,0,0,56714660,"20,7","234798,7",100018,5,V01,"567146,6","55912714,7",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA DEL MES DE ENERO 2025,1 ,MJRODRIGUEZ,02 ,0  
2025,02,010  ,FE16738       ,20/02/2025,74,CLIENTE 39,0    ,0             ,1379867,0,0,1379867,"12,42","5712,65",100018,3,V01,"13798,67","1360355,68",E005561423 - E005561263 - E005561262                                  ,MENSAJERIA ENERO 2025  OC E005561423 - E005561263 - E005561262 / MIGO 4353130 - 4353060 AL 4353065 - 4353066 AL 4353070,1 ,yarguello,01 ,0  
2025,02,010  ,FE16739       ,20/02/2025,74,CLIENTE 39,0    ,0             ,5665582,0,0,5665582,"4,14","23455,51",100018,1,V01,"56655,82","5585470,67",E005506046                                                            ,SERVICIO DE MENSAJERIA FIJA DEL MES DE ENERO 2025  SEGÚN OC E005506046 / MIGO 4353047,1 ,yarguello,01 ,0  
2025,02,010  ,FE16740       ,20/02/2025,76,CLIENTE 40,0    ,0             ,800979,0,0,800979,"8,28","3316,06",100018,2,V01,"8009,79","789653,15",H72-2618                                                              ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN CORTE ENERO-FEBRERO 2025 H72-2618,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16741       ,20/02/2025,120,CLIENTE 62,0    ,0             ,8778796,0,0,8778796,0,0,0,3,V01,"87787,96","8691008,04",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE 10 DE FEBRERO AL 16 DE FEBRERO 2025,1 ,MJRODRIGUEZ,02 ,0  
2025,02,010  ,FE16742       ,20/02/2025,62,CLIENTE 33,0    ,0             ,5416301,0,0,5416301,"16,56","22423,48",100018,4,V01,"54163,01","5339714,51",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES ENERO 2025,1 ,yarguello,01 ,0  
2025,02,010  ,FE16743       ,21/02/2025,64,CLIENTE 34,0    ,0             ,2999184,0,0,2999184,"12,42","12416,62",100018,3,V01,"29991,84","2956775,54",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL CORTE ENERO - FEBRERO 2025,1 ,MJRODRIGUEZ,01 ,0  
2025,02,010  ,FE16744       ,21/02/2025,89,CLIENTE_46,0    ,0             ,122821,0,0,122821,"4,14","508,48",100018,0,V01,0,"122312,52",0                                                                     ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES   ENERO - FEBRERO 2025,1 ,yarguello,01 ,0  
